t,s	E,V	I(E),mA
1245.60	-1.00334	-6.4216e-01
1246.60	-0.99840	1.8414e+00
1246.80	-0.99736	2.3140e+00
1247.00	-0.99632	2.8084e+00
1247.20	-0.99528	3.3191e+00
1247.40	-0.99424	3.8072e+00
1247.60	-0.99333	4.2717e+00
1247.80	-0.99230	4.7446e+00
1248.00	-0.99152	5.2355e+00
1248.60	-0.98879	6.8117e+00
1248.80	-0.98801	7.3067e+00
1249.00	-0.98710	7.7886e+00
1249.20	-0.98606	8.2949e+00
1249.40	-0.98502	8.7824e+00
1249.60	-0.98398	9.3132e+00
1249.80	-0.98294	9.8176e+00
1250.00	-0.98203	1.0305e+01
1250.20	-0.98099	1.0830e+01
1250.40	-0.97995	1.1327e+01
1250.60	-0.97905	1.1858e+01
1250.80	-0.97801	1.2402e+01
1251.00	-0.97710	1.2835e+01
1251.20	-0.97593	1.3317e+01
1251.40	-0.97502	1.3814e+01
1251.60	-0.97398	1.4324e+01
1251.80	-0.97294	1.4849e+01
1252.00	-0.97190	1.5385e+01
1252.20	-0.97086	1.5907e+01
1252.40	-0.96995	1.6371e+01
1252.60	-0.96891	1.6885e+01
1252.80	-0.96800	1.7431e+01
1253.00	-0.96709	1.7953e+01
1253.20	-0.96619	1.8449e+01
1253.40	-0.96502	1.8961e+01
1253.60	-0.96398	1.9477e+01
1253.80	-0.96307	2.0015e+01
1254.00	-0.96203	2.0603e+01
1254.20	-0.96099	2.1173e+01
1254.40	-0.95995	2.1721e+01
1254.60	-0.95904	2.2270e+01
1254.80	-0.95787	2.2852e+01
1255.00	-0.95696	2.3486e+01
1255.20	-0.95579	2.4092e+01
1255.40	-0.95475	2.4695e+01
1255.60	-0.95372	2.5267e+01
1255.80	-0.95255	2.5833e+01
1256.00	-0.95151	2.6437e+01
1256.20	-0.95047	2.7093e+01
1256.40	-0.94930	2.7702e+01
1256.60	-0.94826	2.8293e+01
1256.80	-0.94735	2.8875e+01
1257.00	-0.94631	2.9532e+01
1257.20	-0.94514	3.0193e+01
1257.40	-0.94423	3.0819e+01
1257.60	-0.94319	3.1437e+01
1257.80	-0.94202	3.2052e+01
1258.00	-0.94112	3.2664e+01
1258.20	-0.94008	3.3366e+01
1258.40	-0.93891	3.4021e+01
1258.60	-0.93787	3.4702e+01
1258.80	-0.93696	3.5348e+01
1259.00	-0.93592	3.5995e+01
1259.20	-0.93488	3.6716e+01
1259.40	-0.93384	3.7422e+01
1259.60	-0.93293	3.8115e+01
1259.80	-0.93176	3.8781e+01
1260.00	-0.93072	3.9459e+01
1260.20	-0.92968	4.0166e+01
1260.40	-0.92864	4.0932e+01
1260.60	-0.92774	4.1614e+01
1260.80	-0.92683	4.2205e+01
1261.00	-0.92592	4.2848e+01
1261.20	-0.92527	4.3500e+01
1261.40	-0.92436	4.4175e+01
1261.60	-0.92358	4.4870e+01
1261.80	-0.92280	4.5544e+01
1262.00	-0.92189	4.6231e+01
1262.20	-0.92098	4.6895e+01
1262.40	-0.91994	4.7620e+01
1262.60	-0.91890	4.8352e+01
1262.80	-0.91799	4.9054e+01
1263.00	-0.91695	4.9779e+01
1263.20	-0.91604	5.0466e+01
1263.40	-0.91501	5.1207e+01
1263.60	-0.91397	5.1956e+01
1263.80	-0.91306	5.2700e+01
1264.00	-0.91215	5.3411e+01
1264.20	-0.91098	5.4113e+01
1264.40	-0.91007	5.4848e+01
1264.60	-0.90903	5.5610e+01
1264.80	-0.90799	5.6340e+01
1265.40	-0.90513	6.0745e+01
1265.60	-0.90396	6.1464e+01
1265.80	-0.90318	6.2261e+01
1266.00	-0.90215	6.2999e+01
1266.20	-0.90111	6.3756e+01
1266.40	-0.90007	6.4475e+01
1266.60	-0.89903	6.5136e+01
1266.80	-0.89812	6.5913e+01
1267.00	-0.89708	6.6690e+01
1267.20	-0.89604	6.7389e+01
1267.40	-0.89500	6.8069e+01
1267.60	-0.89396	6.8749e+01
1267.80	-0.89292	6.9507e+01
1268.00	-0.89201	7.0264e+01
1268.20	-0.89084	7.1022e+01
1268.40	-0.88981	7.1741e+01
1268.60	-0.88877	7.2479e+01
1268.80	-0.88773	7.3139e+01
1269.00	-0.88669	7.3877e+01
1269.20	-0.88565	7.4519e+01
1269.40	-0.88461	7.5198e+01
1269.60	-0.88370	7.5859e+01
1269.80	-0.88266	7.6481e+01
1270.00	-0.88175	7.7122e+01
1270.20	-0.88071	7.7763e+01
1270.40	-0.87967	7.8326e+01
1270.60	-0.87876	7.8909e+01
1270.80	-0.87772	7.9453e+01
1271.00	-0.87669	8.0055e+01
1271.20	-0.87552	8.0715e+01
1271.40	-0.87461	8.1279e+01
1271.60	-0.87357	8.1862e+01
1271.80	-0.87266	8.2425e+01
1272.00	-0.87175	8.3027e+01
1272.20	-0.87058	8.3688e+01
1272.40	-0.86967	8.4270e+01
1272.60	-0.86850	8.4853e+01
1272.80	-0.86746	8.5417e+01
1273.00	-0.86642	8.5999e+01
1273.20	-0.86538	8.6582e+01
1273.40	-0.86434	8.7126e+01
1273.60	-0.86344	8.7651e+01
1273.80	-0.86240	8.8136e+01
1274.00	-0.86149	8.8622e+01
1274.20	-0.86058	8.9185e+01
1274.40	-0.85980	8.9749e+01
1274.60	-0.85889	9.0293e+01
1274.80	-0.85798	9.0817e+01
1275.00	-0.85707	9.1342e+01
1275.20	-0.85603	9.1827e+01
1275.40	-0.85499	9.2332e+01
1275.60	-0.85408	9.2837e+01
1275.80	-0.85317	9.3284e+01
1276.00	-0.85200	9.3750e+01
1276.20	-0.85097	9.4217e+01
1276.40	-0.85006	9.4683e+01
1276.60	-0.84915	9.5207e+01
1276.80	-0.84798	9.5654e+01
1277.00	-0.84707	9.6101e+01
1277.20	-0.84603	9.6470e+01
1277.40	-0.84499	9.6897e+01
1277.60	-0.84395	9.7344e+01
1277.80	-0.84304	9.7772e+01
1278.00	-0.84187	9.8160e+01
1278.20	-0.84083	9.8568e+01
1278.40	-0.83992	9.8995e+01
1278.60	-0.83888	9.9442e+01
1278.80	-0.83785	9.9908e+01
1279.00	-0.83694	1.0034e+02
1279.20	-0.83577	1.0070e+02
1279.40	-0.83473	1.0109e+02
1279.60	-0.83382	1.0150e+02
1279.80	-0.83291	1.0197e+02
1280.00	-0.83187	1.0238e+02
1280.20	-0.83083	1.0276e+02
1280.40	-0.82979	1.0315e+02
1280.60	-0.82888	1.0356e+02
1280.80	-0.82797	1.0401e+02
1281.00	-0.82680	1.0440e+02
1281.20	-0.82577	1.0478e+02
1281.40	-0.82473	1.0519e+02
1281.60	-0.82356	1.0556e+02
1281.80	-0.82252	1.0601e+02
1282.00	-0.82148	1.0636e+02
1282.20	-0.82044	1.0671e+02
1282.40	-0.81940	1.0704e+02
1282.60	-0.81849	1.0737e+02
1282.80	-0.81745	1.0774e+02
1283.00	-0.81654	1.0813e+02
1283.20	-0.81524	1.0848e+02
1283.40	-0.81433	1.0879e+02
1283.60	-0.81329	1.0906e+02
1283.80	-0.81239	1.0931e+02
1284.00	-0.81135	1.0968e+02
1284.20	-0.81031	1.0995e+02
1284.40	-0.80940	1.1022e+02
1284.60	-0.80836	1.1048e+02
1284.80	-0.80745	1.1073e+02
1285.00	-0.80654	1.1106e+02
1285.20	-0.80550	1.1139e+02
1285.40	-0.80446	1.1172e+02
1285.60	-0.80342	1.1201e+02
1285.80	-0.80225	1.1232e+02
1286.00	-0.80121	1.1261e+02
1286.20	-0.80030	1.1296e+02
1286.40	-0.79927	1.1331e+02
1286.60	-0.79823	1.1360e+02
1286.80	-0.79732	1.1388e+02
1287.00	-0.79641	1.1411e+02
1287.20	-0.79537	1.1440e+02
1287.40	-0.79446	1.1465e+02
1287.60	-0.79355	1.1491e+02
1287.80	-0.79264	1.1514e+02
1288.00	-0.79160	1.1535e+02
1288.20	-0.79069	1.1566e+02
1288.40	-0.78965	1.1592e+02
1288.60	-0.78861	1.1613e+02
1288.80	-0.78757	1.1630e+02
1289.00	-0.78667	1.1652e+02
1289.20	-0.78563	1.1671e+02
1289.40	-0.78459	1.1696e+02
1289.60	-0.78342	1.1716e+02
1289.80	-0.78251	1.1737e+02
1290.00	-0.78147	1.1753e+02
1290.20	-0.78043	1.1764e+02
1290.40	-0.77939	1.1786e+02
1290.60	-0.77835	1.1803e+02
1290.80	-0.77744	1.1817e+02
1291.00	-0.77627	1.1832e+02
1291.20	-0.77536	1.1846e+02
1291.40	-0.77446	1.1865e+02
1291.60	-0.77342	1.1883e+02
1291.80	-0.77251	1.1897e+02
1292.00	-0.77134	1.1908e+02
1292.20	-0.77030	1.1918e+02
1292.40	-0.76939	1.1928e+02
1292.60	-0.76822	1.1943e+02
1292.80	-0.76718	1.1953e+02
1293.00	-0.76627	1.1963e+02
1293.20	-0.76536	1.1970e+02
1293.40	-0.76419	1.1978e+02
1293.60	-0.76328	1.1992e+02
1293.80	-0.76224	1.2001e+02
1294.00	-0.76121	1.2011e+02
1294.20	-0.76004	1.2015e+02
1294.40	-0.75913	1.2023e+02
1294.60	-0.75822	1.2029e+02
1294.80	-0.75705	1.2040e+02
1295.00	-0.75601	1.2046e+02
1295.20	-0.75497	1.2050e+02
1295.40	-0.75406	1.2050e+02
1295.60	-0.75302	1.2056e+02
1295.80	-0.75198	1.2062e+02
1296.00	-0.75107	1.2066e+02
1296.20	-0.74990	1.2066e+02
1296.40	-0.74900	1.2066e+02
1296.60	-0.74783	1.2064e+02
1296.80	-0.74679	1.2067e+02
1297.00	-0.74562	1.2069e+02
1297.20	-0.74458	1.2066e+02
1297.40	-0.74354	1.2066e+02
1297.60	-0.74250	1.2064e+02
1297.80	-0.74159	1.2064e+02
1298.00	-0.74055	1.2066e+02
1298.20	-0.73951	1.2064e+02
1298.40	-0.73847	1.2052e+02
1298.60	-0.73756	1.2042e+02
1298.80	-0.73639	1.2031e+02
1299.00	-0.73549	1.2025e+02
1299.20	-0.73458	1.2013e+02
1299.40	-0.73354	1.2001e+02
1299.60	-0.73263	1.1990e+02
1299.80	-0.73172	1.1974e+02
1300.00	-0.73081	1.1966e+02
1300.20	-0.72990	1.1959e+02
1300.40	-0.72912	1.1947e+02
1300.60	-0.72821	1.1935e+02
1300.80	-0.72717	1.1922e+02
1301.00	-0.72626	1.1910e+02
1301.20	-0.72522	1.1898e+02
1301.40	-0.72405	1.1887e+02
1301.60	-0.72302	1.1865e+02
1301.80	-0.72211	1.1846e+02
1302.00	-0.72107	1.1827e+02
1302.20	-0.72003	1.1811e+02
1302.40	-0.71912	1.1794e+02
1302.60	-0.71808	1.1774e+02
1302.80	-0.71704	1.1753e+02
1303.00	-0.71600	1.1729e+02
1303.20	-0.71509	1.1708e+02
1303.40	-0.71392	1.1687e+02
1303.60	-0.71288	1.1661e+02
1303.80	-0.71184	1.1634e+02
1304.00	-0.71093	1.1611e+02
1304.20	-0.71003	1.1582e+02
1304.40	-0.70886	1.1560e+02
1304.60	-0.70795	1.1533e+02
1304.80	-0.70691	1.1504e+02
1305.00	-0.70587	1.1475e+02
1305.20	-0.70483	1.1446e+02
1305.40	-0.70379	1.1421e+02
1305.60	-0.70275	1.1393e+02
1305.80	-0.70158	1.1358e+02
1306.00	-0.70054	1.1327e+02
1306.20	-0.69950	1.1294e+02
1306.40	-0.69846	1.1257e+02
1306.60	-0.69756	1.1221e+02
1306.80	-0.69652	1.1178e+02
1307.00	-0.69561	1.1135e+02
1307.20	-0.69444	1.1092e+02
1307.40	-0.69353	1.1044e+02
1307.60	-0.69249	1.1005e+02
1307.80	-0.69145	1.0960e+02
1308.00	-0.69041	1.0916e+02
1308.20	-0.68950	1.0867e+02
1308.40	-0.68859	1.0815e+02
1308.60	-0.68768	1.0768e+02
1308.80	-0.68664	1.0725e+02
1309.00	-0.68560	1.0675e+02
1309.20	-0.68457	1.0624e+02
1309.40	-0.68366	1.0572e+02
1309.60	-0.68275	1.0517e+02
1309.80	-0.68171	1.0467e+02
1310.00	-0.68054	1.0412e+02
1310.20	-0.67963	1.0354e+02
1310.40	-0.67872	1.0294e+02
1310.60	-0.67781	1.0236e+02
1310.80	-0.67677	1.0181e+02
1311.00	-0.67586	1.0123e+02
1311.20	-0.67482	1.0063e+02
1311.40	-0.67378	9.9986e+01
1311.60	-0.67287	9.9345e+01
1311.80	-0.67197	9.8723e+01
1312.00	-0.67093	9.8102e+01
1312.20	-0.66976	9.7500e+01
1312.40	-0.66898	9.6839e+01
1312.60	-0.66794	9.6217e+01
1312.80	-0.66716	9.5538e+01
1313.00	-0.66625	9.4897e+01
1313.20	-0.66534	9.4236e+01
1313.40	-0.66456	9.3537e+01
1313.60	-0.66365	9.2818e+01
1313.80	-0.66287	9.2099e+01
1314.00	-0.66183	9.1419e+01
1314.20	-0.66092	9.0759e+01
1314.40	-0.65988	9.0040e+01
1314.60	-0.65885	8.9321e+01
1314.80	-0.65794	8.8564e+01
1315.00	-0.65703	8.7903e+01
1315.20	-0.65599	8.7223e+01
1315.40	-0.65482	8.6504e+01
1315.60	-0.65391	8.5727e+01
1315.80	-0.65287	8.4970e+01
1316.00	-0.65183	8.4212e+01
1316.20	-0.65079	8.3474e+01
1316.40	-0.64988	8.2697e+01
1316.60	-0.64871	8.1920e+01
1316.80	-0.64780	8.1104e+01
1317.00	-0.64689	8.0308e+01
1317.20	-0.64586	7.9569e+01
1317.40	-0.64482	7.8831e+01
1317.60	-0.64378	7.8074e+01
1317.80	-0.64274	7.7296e+01
1318.00	-0.64170	7.6461e+01
1318.20	-0.64079	7.5645e+01
1318.40	-0.63975	7.4868e+01
1318.60	-0.63871	7.4052e+01
1318.80	-0.63780	7.3217e+01
1319.00	-0.63676	7.2382e+01
1319.20	-0.63585	7.1546e+01
1319.40	-0.63494	7.0769e+01
1319.60	-0.63390	6.9953e+01
1319.80	-0.63274	6.9157e+01
1320.00	-0.63170	6.8380e+01
1320.20	-0.63079	6.7622e+01
1320.40	-0.62975	6.6903e+01
1320.60	-0.62871	6.6146e+01
1320.80	-0.62754	6.5349e+01
1321.00	-0.62663	6.4592e+01
1321.20	-0.62559	6.3737e+01
1321.40	-0.62468	6.2941e+01
1321.60	-0.62377	6.2164e+01
1321.80	-0.62273	6.1367e+01
1322.00	-0.62182	6.0571e+01
1322.20	-0.62079	5.9755e+01
1322.40	-0.61975	5.8997e+01
1322.60	-0.61884	5.8278e+01
1322.80	-0.61780	5.7579e+01
1323.00	-0.61676	5.6841e+01
1323.20	-0.61585	5.6064e+01
1323.40	-0.61481	5.5287e+01
1323.60	-0.61390	5.4568e+01
1323.80	-0.61299	5.3869e+01
1324.00	-0.61195	5.3130e+01
1324.20	-0.61091	5.2392e+01
1324.40	-0.61000	5.1693e+01
1324.60	-0.60883	5.0994e+01
1324.80	-0.60780	5.0372e+01
1325.00	-0.60676	4.9711e+01
1325.20	-0.60572	4.9090e+01
1325.40	-0.60481	4.8449e+01
1325.60	-0.60377	4.7827e+01
1325.80	-0.60286	4.7244e+01
1326.00	-0.60182	4.6642e+01
1326.60	-0.59909	4.2965e+01
1326.80	-0.59896	4.1337e+01
1327.00	-0.59987	3.9397e+01
1327.20	-0.60065	3.7812e+01
1327.40	-0.60156	3.6374e+01
1327.60	-0.60247	3.4994e+01
1327.80	-0.60351	3.3707e+01
1328.00	-0.60455	3.2446e+01
1328.20	-0.60559	3.1299e+01
1328.40	-0.60650	3.0191e+01
1328.60	-0.60754	2.9155e+01
1328.80	-0.60857	2.8158e+01
1329.00	-0.60948	2.7170e+01
1329.20	-0.61052	2.6259e+01
1329.40	-0.61143	2.5391e+01
1329.60	-0.61234	2.4567e+01
1329.80	-0.61338	2.3780e+01
1330.00	-0.61442	2.3006e+01
1330.20	-0.61546	2.2219e+01
1330.40	-0.61650	2.1504e+01
1330.60	-0.61728	2.0844e+01
1330.80	-0.61832	2.0187e+01
1331.00	-0.61936	1.9554e+01
1331.20	-0.62027	1.8895e+01
1331.40	-0.62130	1.8297e+01
1331.60	-0.62221	1.7738e+01
1331.80	-0.62325	1.7202e+01
1332.00	-0.62429	1.6688e+01
1332.20	-0.62520	1.6136e+01
1332.40	-0.62624	1.5600e+01
1332.60	-0.62728	1.5107e+01
1332.80	-0.62832	1.4629e+01
1333.00	-0.62936	1.4166e+01
1333.20	-0.63027	1.3718e+01
1333.40	-0.63131	1.3266e+01
1333.60	-0.63235	1.2880e+01
1333.80	-0.63339	1.2488e+01
1334.00	-0.63442	1.2135e+01
1334.20	-0.63546	1.1790e+01
1334.40	-0.63637	1.1414e+01
1334.60	-0.63741	1.1077e+01
1334.80	-0.63845	1.0764e+01
1335.00	-0.63936	1.0458e+01
1335.20	-0.64040	1.0171e+01
1335.40	-0.64131	9.8552e+00
1335.60	-0.64222	9.5560e+00
1335.80	-0.64326	9.2341e+00
1336.00	-0.64430	8.9800e+00
1336.20	-0.64534	8.7146e+00
1336.40	-0.64638	8.4568e+00
1336.60	-0.64741	8.1631e+00
1336.80	-0.64845	7.9316e+00
1337.00	-0.64949	7.7152e+00
1337.20	-0.65040	7.5119e+00
1337.40	-0.65131	7.2954e+00
1337.60	-0.65248	7.0526e+00
1337.80	-0.65339	6.8249e+00
1338.00	-0.65443	6.6367e+00
1338.20	-0.65547	6.4522e+00
1338.40	-0.65651	6.2847e+00
1338.60	-0.65755	6.0946e+00
1338.80	-0.65859	5.8838e+00
1339.00	-0.65949	5.7200e+00
1339.20	-0.66053	5.5638e+00
1339.40	-0.66157	5.4095e+00
1339.60	-0.66248	5.2419e+00
1339.80	-0.66339	5.0650e+00
1340.00	-0.66417	4.9257e+00
1340.20	-0.66508	4.7902e+00
1340.40	-0.66586	4.6547e+00
1340.60	-0.66690	4.5455e+00
1340.80	-0.66768	4.3912e+00
1341.20	-0.66963	4.1301e+00
1341.40	-0.67054	4.0228e+00
1341.60	-0.67158	3.8984e+00
1341.80	-0.67248	3.7834e+00
1342.00	-0.67352	3.6540e+00
1342.20	-0.67443	3.5553e+00
1342.40	-0.67547	3.4390e+00
1342.60	-0.67651	3.3211e+00
1342.80	-0.67742	3.2215e+00
1343.00	-0.67846	3.1100e+00
1343.20	-0.67937	3.0259e+00
1343.40	-0.68041	2.9387e+00
1343.60	-0.68145	2.8536e+00
1343.80	-0.68236	2.7517e+00
1344.00	-0.68327	2.6640e+00
1344.20	-0.68431	2.5528e+00
1344.40	-0.68521	2.4903e+00
1344.60	-0.68625	2.4123e+00
1344.80	-0.68716	2.3278e+00
1345.00	-0.68820	2.2388e+00
1345.20	-0.68924	2.1372e+00
1345.40	-0.69028	2.0796e+00
1345.60	-0.69119	1.9934e+00
1345.80	-0.69223	1.9087e+00
1346.00	-0.69327	1.8242e+00
1346.20	-0.69418	1.7343e+00
1346.40	-0.69522	1.6755e+00
1346.60	-0.69613	1.5966e+00
1346.80	-0.69717	1.5519e+00
1347.00	-0.69807	1.4811e+00
1347.20	-0.69924	1.3629e+00
1347.40	-0.70028	1.2322e+00
1347.60	-0.70132	1.1577e+00
1347.80	-0.70236	1.0936e+00
1348.00	-0.70353	1.0117e+00
1348.20	-0.70457	9.3856e-01
1348.40	-0.70548	8.3833e-01
1348.60	-0.70665	7.8634e-01
1348.80	-0.70769	7.4651e-01
1349.00	-0.70873	7.0481e-01
1349.20	-0.70964	6.5151e-01
1349.40	-0.71080	5.8625e-01
1349.60	-0.71171	5.4249e-01
1349.80	-0.71262	5.0416e-01
1350.00	-0.71366	4.5105e-01
1350.60	-0.71652	2.9351e-01
1350.80	-0.71756	2.3334e-01
1351.00	-0.71847	1.8264e-01
1351.20	-0.71964	1.3004e-01
1351.40	-0.72068	7.8817e-02
1352.00	-0.72366	-2.2804e-02
1352.20	-0.72470	-5.5556e-02
1352.80	-0.72756	-2.8157e-01
1353.00	-0.72847	-3.6057e-01
1353.20	-0.72938	-4.0312e-01
1353.40	-0.73016	-4.5618e-01
1353.60	-0.73120	-4.9660e-01
1353.80	-0.73211	-5.2112e-01
1354.00	-0.73315	-5.4695e-01
1354.60	-0.73614	-6.6142e-01
1354.80	-0.73717	-6.9826e-01
1355.00	-0.73808	-7.3585e-01
1355.20	-0.73912	-7.8372e-01
1355.40	-0.74016	-8.4282e-01
1355.60	-0.74120	-9.2379e-01
1355.80	-0.74237	-9.9765e-01
1356.00	-0.74341	-1.0384e+00
1356.20	-0.74445	-1.0685e+00
1356.40	-0.74549	-1.1029e+00
1356.60	-0.74640	-1.1534e+00
1356.80	-0.74744	-1.2120e+00
1357.00	-0.74848	-1.2456e+00
1357.20	-0.74951	-1.3040e+00
1357.40	-0.75055	-1.3358e+00
1357.60	-0.75146	-1.3567e+00
1357.80	-0.75263	-1.4014e+00
1358.00	-0.75367	-1.4549e+00
1358.20	-0.75471	-1.4908e+00
1358.40	-0.75575	-1.5336e+00
1358.60	-0.75666	-1.5611e+00
1358.80	-0.75783	-1.6239e+00
1359.00	-0.75874	-1.6602e+00
1359.20	-0.75978	-1.7258e+00
1359.40	-0.76082	-1.7346e+00
1359.60	-0.76173	-1.7457e+00
1359.80	-0.76289	-1.7980e+00
1360.00	-0.76380	-1.8489e+00
1360.20	-0.76497	-1.8910e+00
1360.40	-0.76601	-1.9183e+00
1360.60	-0.76692	-1.9465e+00
1360.80	-0.76809	-1.9873e+00
1361.00	-0.76913	-2.0181e+00
1361.20	-0.77004	-2.0544e+00
1361.40	-0.77095	-2.1133e+00
1361.60	-0.77212	-2.1230e+00
1361.80	-0.77303	-2.1640e+00
1362.00	-0.77407	-2.2216e+00
1362.20	-0.77510	-2.2695e+00
1362.40	-0.77614	-2.3164e+00
1362.60	-0.77718	-2.3267e+00
1362.80	-0.77809	-2.3428e+00
1363.00	-0.77913	-2.3979e+00
1363.20	-0.78017	-2.4563e+00
1363.40	-0.78108	-2.4970e+00
1363.60	-0.78212	-2.5447e+00
1363.80	-0.78316	-2.5892e+00
1364.00	-0.78420	-2.6358e+00
1364.20	-0.78524	-2.6803e+00
1364.40	-0.78628	-2.7413e+00
1364.60	-0.78732	-2.7802e+00
1364.80	-0.78822	-2.8035e+00
1365.00	-0.78939	-2.8370e+00
1365.20	-0.79030	-2.8965e+00
1365.40	-0.79134	-2.9703e+00
1365.60	-0.79225	-2.9920e+00
1365.80	-0.79316	-3.0530e+00
1366.00	-0.79420	-3.0745e+00
1366.20	-0.79511	-3.1134e+00
1366.40	-0.79589	-3.1644e+00
1366.60	-0.79693	-3.2018e+00
1366.80	-0.79797	-3.2548e+00
1367.00	-0.79901	-3.3024e+00
1367.20	-0.80005	-3.3511e+00
1367.40	-0.80108	-3.4145e+00
1367.60	-0.80199	-3.4782e+00
1367.80	-0.80303	-3.5255e+00
1368.00	-0.80407	-3.5513e+00
1368.20	-0.80524	-3.5975e+00
1368.40	-0.80615	-3.6194e+00
1368.60	-0.80719	-3.6441e+00
1368.80	-0.80810	-3.6761e+00
1369.00	-0.80914	-3.6933e+00
1369.20	-0.81018	-3.7049e+00
1369.40	-0.81109	-3.7462e+00
1369.60	-0.81200	-3.7705e+00
1369.80	-0.81304	-3.8212e+00
1370.00	-0.81394	-3.8453e+00
1370.20	-0.81498	-3.9302e+00
1370.40	-0.81602	-3.9936e+00
1370.60	-0.81706	-4.0729e+00
1370.80	-0.81810	-4.1299e+00
1371.00	-0.81927	-4.1748e+00
1371.20	-0.82031	-4.2262e+00
1371.40	-0.82135	-4.2814e+00
1371.60	-0.82226	-4.3347e+00
1371.80	-0.82330	-4.4082e+00
1372.00	-0.82434	-4.4710e+00
1372.20	-0.82525	-4.5290e+00
1372.40	-0.82628	-4.5877e+00
1372.60	-0.82732	-4.6326e+00
1372.80	-0.82849	-4.6956e+00
1373.00	-0.82953	-4.7584e+00
1373.20	-0.83057	-4.7940e+00
1373.40	-0.83161	-4.8200e+00
1373.60	-0.83265	-4.8540e+00
1373.80	-0.83356	-4.9133e+00
1374.00	-0.83460	-4.9900e+00
1374.20	-0.83564	-5.0244e+00
1374.40	-0.83668	-5.0634e+00
1374.60	-0.83746	-5.1255e+00
1374.80	-0.83850	-5.1805e+00
1375.00	-0.83953	-5.2291e+00
1375.20	-0.84057	-5.3239e+00
1375.40	-0.84161	-5.3712e+00
1375.60	-0.84265	-5.4156e+00
1375.80	-0.84369	-5.4719e+00
1376.00	-0.84473	-5.5285e+00
1376.20	-0.84564	-5.5715e+00
1376.80	-0.84863	-5.7708e+00
1377.00	-0.84967	-5.8424e+00
1377.20	-0.85071	-5.9026e+00
1377.40	-0.85174	-5.9930e+00
1377.60	-0.85278	-6.0419e+00
1377.80	-0.85382	-6.0889e+00
1378.00	-0.85473	-6.1360e+00
1378.20	-0.85564	-6.1906e+00
1378.40	-0.85655	-6.3374e+00
1378.60	-0.85759	-6.4315e+00
1378.80	-0.85850	-6.4974e+00
1379.00	-0.85941	-6.5520e+00
1379.20	-0.86019	-6.6084e+00
1379.40	-0.86110	-6.7025e+00
1379.60	-0.86214	-6.7741e+00
1379.80	-0.86305	-6.8362e+00
1380.00	-0.86409	-6.9209e+00
1380.20	-0.86512	-6.9717e+00
1380.40	-0.86603	-7.0470e+00
1380.60	-0.86694	-7.1674e+00
1380.80	-0.86811	-7.2371e+00
1381.00	-0.86915	-7.3048e+00
1381.20	-0.87019	-7.3688e+00
1381.40	-0.87136	-7.4404e+00
1381.60	-0.87227	-7.5382e+00
1381.80	-0.87318	-7.6229e+00
1382.00	-0.87422	-7.6832e+00
1382.20	-0.87526	-7.7189e+00
1382.40	-0.87630	-7.7829e+00
1382.60	-0.87720	-7.8733e+00
1382.80	-0.87824	-7.9580e+00
1383.00	-0.87928	-8.0239e+00
1383.20	-0.88019	-8.0822e+00
1383.40	-0.88123	-8.1725e+00
1383.60	-0.88227	-8.2704e+00
1383.80	-0.88331	-8.3928e+00
1384.00	-0.88435	-8.4888e+00
1384.20	-0.88526	-8.5640e+00
1384.40	-0.88630	-8.6318e+00
1384.60	-0.88721	-8.7109e+00
1384.80	-0.88825	-8.8596e+00
1385.00	-0.88929	-8.9932e+00
1385.20	-0.89032	-9.0967e+00
1385.40	-0.89149	-9.2040e+00
1385.60	-0.89253	-9.2831e+00
1385.80	-0.89357	-9.4148e+00
1386.00	-0.89461	-9.5409e+00
1386.20	-0.89565	-9.6388e+00
1386.40	-0.89669	-9.7141e+00
1386.60	-0.89760	-9.7894e+00
1386.80	-0.89864	-9.8609e+00
1387.00	-0.89968	-9.9889e+00
1387.20	-0.90072	-1.0089e+01
1387.40	-0.90163	-1.0168e+01
1387.60	-0.90267	-1.0273e+01
1387.80	-0.90370	-1.0360e+01
1388.00	-0.90474	-1.0514e+01
1388.20	-0.90578	-1.0648e+01
1388.40	-0.90682	-1.0762e+01
1388.60	-0.90786	-1.0858e+01
1388.80	-0.90877	-1.0956e+01
1389.00	-0.90981	-1.1101e+01
1389.20	-0.91072	-1.1233e+01
1389.40	-0.91189	-1.1346e+01
1389.60	-0.91280	-1.1448e+01
1389.80	-0.91384	-1.1551e+01
1390.00	-0.91488	-1.1677e+01
1390.20	-0.91578	-1.1822e+01
1390.40	-0.91682	-1.1952e+01
1390.60	-0.91786	-1.2063e+01
1390.80	-0.91877	-1.2170e+01
1391.00	-0.91968	-1.2291e+01
1391.20	-0.92072	-1.2438e+01
1391.40	-0.92150	-1.2584e+01
1391.60	-0.92254	-1.2711e+01
1391.80	-0.92332	-1.2790e+01
1392.00	-0.92410	-1.2931e+01
1392.20	-0.92501	-1.3061e+01
1392.40	-0.92579	-1.3202e+01
1392.60	-0.92670	-1.3332e+01
1392.80	-0.92761	-1.3478e+01
1393.00	-0.92838	-1.3637e+01
1393.20	-0.92942	-1.3810e+01
1393.40	-0.93046	-1.4060e+01
1393.60	-0.93163	-1.4239e+01
1393.80	-0.93254	-1.4418e+01
1394.00	-0.93371	-1.4593e+01
1394.20	-0.93462	-1.4753e+01
1394.40	-0.93579	-1.4958e+01
1394.60	-0.93683	-1.5159e+01
