t,s	E,V	I(E),mA
5798.50	-1.00022	-1.8683e+01
5798.70	-1.00048	-1.8707e+01
5798.90	-1.00074	-1.8741e+01
5799.10	-1.00087	-1.8816e+01
5799.30	-1.00113	-1.8848e+01
5799.50	-1.00126	-1.8914e+01
5799.70	-1.00139	-1.8982e+01
5799.90	-1.00165	-1.9046e+01
5800.10	-1.00178	-1.9084e+01
5800.30	-1.00204	-1.9148e+01
5800.50	-1.00217	-1.9191e+01
5800.70	-1.00243	-1.9251e+01
5800.90	-1.00269	-1.9351e+01
5801.10	-1.00295	-1.9402e+01
5801.30	-1.00308	-1.9500e+01
5801.50	-1.00334	-1.9532e+01
5801.70	-1.00347	-1.9620e+01
5801.90	-1.00373	-1.9697e+01
5802.10	-1.00399	-1.9718e+01
5802.30	-1.00399	-1.9831e+01
5802.50	-1.00425	-1.9878e+01
5802.70	-1.00464	-1.9965e+01
5802.90	-1.00477	-1.9959e+01
5803.10	-1.00503	-2.0038e+01
5803.30	-1.00516	-2.0106e+01
5803.50	-1.00542	-2.0151e+01
5803.70	-1.00567	-2.0262e+01
5803.90	-1.00580	-2.0277e+01
5804.10	-1.00593	-2.0377e+01
5804.30	-1.00619	-2.0375e+01
5804.50	-1.00645	-2.0497e+01
5804.70	-1.00671	-2.0554e+01
5804.90	-1.00684	-2.0601e+01
5805.10	-1.00710	-2.0714e+01
5805.30	-1.00723	-2.0749e+01
5805.50	-1.00749	-2.0817e+01
5805.70	-1.00762	-2.0842e+01
5805.90	-1.00788	-2.0940e+01
5806.10	-1.00801	-2.0992e+01
5806.30	-1.00814	-2.1058e+01
5806.50	-1.00840	-2.1139e+01
5806.70	-1.00853	-2.1167e+01
5806.90	-1.00879	-2.1260e+01
5807.10	-1.00892	-2.1280e+01
5807.30	-1.00931	-2.1399e+01
5807.50	-1.00944	-2.1448e+01
5807.70	-1.00970	-2.1525e+01
5807.90	-1.00970	-2.1591e+01
5808.10	-1.01009	-2.1625e+01
5808.30	-1.01022	-2.1721e+01
5808.50	-1.01061	-2.1785e+01
5808.70	-1.01074	-2.1856e+01
5808.90	-1.01100	-2.1875e+01
5809.10	-1.01113	-2.1948e+01
5809.30	-1.01139	-2.2014e+01
5809.50	-1.01152	-2.2052e+01
5809.70	-1.01178	-2.2163e+01
5809.90	-1.01191	-2.2203e+01
5810.10	-1.01230	-2.2285e+01
5810.30	-1.01243	-2.2300e+01
5810.50	-1.01269	-2.2396e+01
5810.70	-1.01269	-2.2449e+01
5810.90	-1.01295	-2.2464e+01
5811.10	-1.01321	-2.2575e+01
5811.30	-1.01334	-2.2611e+01
5811.50	-1.01373	-2.2675e+01
5811.70	-1.01373	-2.2748e+01
5811.90	-1.01399	-2.2824e+01
5812.10	-1.01412	-2.2863e+01
5812.30	-1.01425	-2.2880e+01
5812.50	-1.01451	-2.2993e+01
5812.70	-1.01464	-2.3019e+01
5812.90	-1.01490	-2.3093e+01
5813.10	-1.01516	-2.3138e+01
5813.30	-1.01529	-2.3243e+01
5813.50	-1.01542	-2.3302e+01
5813.70	-1.01568	-2.3326e+01
5813.90	-1.01594	-2.3403e+01
5814.10	-1.01620	-2.3432e+01
5814.30	-1.01620	-2.3522e+01
5814.50	-1.01646	-2.3573e+01
5814.70	-1.01672	-2.3659e+01
5814.90	-1.01685	-2.3712e+01
5815.10	-1.01698	-2.3780e+01
5815.30	-1.01711	-2.3846e+01
5815.50	-1.01750	-2.3897e+01
5815.70	-1.01776	-2.4021e+01
5815.90	-1.01789	-2.4047e+01
5816.10	-1.01815	-2.4111e+01
5816.30	-1.01828	-2.4154e+01
5816.50	-1.01854	-2.4226e+01
5816.70	-1.01879	-2.4297e+01
5816.90	-1.01905	-2.4333e+01
5817.10	-1.01918	-2.4452e+01
5817.30	-1.01944	-2.4480e+01
5817.50	-1.01970	-2.4582e+01
5817.70	-1.01970	-2.4621e+01
5817.90	-1.01996	-2.4685e+01
5818.10	-1.02022	-2.4766e+01
5818.30	-1.02048	-2.4809e+01
5818.50	-1.02061	-2.4915e+01
5818.70	-1.02087	-2.4943e+01
5818.90	-1.02100	-2.5047e+01
5819.10	-1.02113	-2.5080e+01
5819.30	-1.02139	-2.5173e+01
5819.50	-1.02165	-2.5250e+01
5819.70	-1.02191	-2.5287e+01
5819.90	-1.02204	-2.5368e+01
5820.10	-1.02217	-2.5446e+01
5820.30	-1.02256	-2.5530e+01
5820.50	-1.02269	-2.5570e+01
5820.70	-1.02282	-2.5664e+01
5820.90	-1.02308	-2.5717e+01
5821.10	-1.02334	-2.5771e+01
5821.30	-1.02347	-2.5860e+01
5821.50	-1.02373	-2.5914e+01
5821.70	-1.02386	-2.5988e+01
5821.90	-1.02412	-2.6055e+01
5822.10	-1.02451	-2.6142e+01
5822.30	-1.02464	-2.6195e+01
5822.50	-1.02477	-2.6257e+01
5822.70	-1.02490	-2.6345e+01
5822.90	-1.02516	-2.6407e+01
5823.10	-1.02542	-2.6490e+01
5823.30	-1.02568	-2.6541e+01
5823.50	-1.02581	-2.6646e+01
5823.70	-1.02594	-2.6688e+01
5823.90	-1.02620	-2.6725e+01
5824.10	-1.02633	-2.6812e+01
5824.30	-1.02659	-2.6827e+01
5824.50	-1.02685	-2.6966e+01
5824.70	-1.02698	-2.6995e+01
5824.90	-1.02724	-2.7081e+01
5825.10	-1.02750	-2.7136e+01
5825.30	-1.02776	-2.7205e+01
5825.50	-1.02776	-2.7273e+01
5825.70	-1.02802	-2.7316e+01
5825.90	-1.02815	-2.7435e+01
5826.10	-1.02828	-2.7473e+01
5826.30	-1.02854	-2.7571e+01
5826.50	-1.02880	-2.7595e+01
5826.70	-1.02906	-2.7678e+01
5826.90	-1.02919	-2.7734e+01
5827.10	-1.02945	-2.7778e+01
5827.30	-1.02971	-2.7874e+01
5827.50	-1.02958	-2.7909e+01
5827.70	-1.02984	-2.7998e+01
5827.90	-1.03010	-2.8034e+01
5828.10	-1.03036	-2.8133e+01
5828.30	-1.03036	-2.8180e+01
5828.50	-1.03062	-2.8229e+01
5828.70	-1.03088	-2.8337e+01
5828.90	-1.03114	-2.8378e+01
5829.10	-1.03127	-2.8461e+01
5829.30	-1.03139	-2.8515e+01
5829.50	-1.03165	-2.8606e+01
5829.70	-1.03191	-2.8664e+01
5829.90	-1.03217	-2.8721e+01
5830.10	-1.03230	-2.8818e+01
5830.30	-1.03243	-2.8864e+01
5830.50	-1.03282	-2.8958e+01
5830.70	-1.03295	-2.9020e+01
5830.90	-1.03308	-2.9108e+01
5831.10	-1.03334	-2.9154e+01
5831.30	-1.03347	-2.9233e+01
5831.50	-1.03373	-2.9293e+01
5831.70	-1.03412	-2.9368e+01
5831.90	-1.03412	-2.9434e+01
5832.10	-1.03425	-2.9474e+01
5832.30	-1.03464	-2.9543e+01
5832.50	-1.03464	-2.9586e+01
5832.70	-1.03490	-2.9677e+01
5832.90	-1.03503	-2.9728e+01
5833.10	-1.03503	-2.9790e+01
5833.30	-1.03542	-2.9923e+01
5833.50	-1.03568	-2.9967e+01
5833.70	-1.03581	-3.0063e+01
5833.90	-1.03594	-3.0110e+01
5834.10	-1.03633	-3.0230e+01
5834.30	-1.03659	-3.0273e+01
5834.50	-1.03672	-3.0330e+01
5834.70	-1.03685	-3.0432e+01
5834.90	-1.03711	-3.0497e+01
5835.10	-1.03737	-3.0627e+01
5835.30	-1.03763	-3.0661e+01
5835.50	-1.03776	-3.0765e+01
5835.70	-1.03802	-3.0831e+01
5835.90	-1.03815	-3.0872e+01
5836.10	-1.03854	-3.0996e+01
5836.30	-1.03867	-3.1039e+01
5836.50	-1.03880	-3.1152e+01
5836.70	-1.03880	-3.1190e+01
5836.90	-1.03932	-3.1339e+01
5837.10	-1.03958	-3.1348e+01
5837.30	-1.03971	-3.1418e+01
5837.50	-1.03984	-3.1523e+01
5837.70	-1.04010	-3.1538e+01
5837.90	-1.04023	-3.1674e+01
5838.10	-1.04049	-3.1740e+01
5838.30	-1.04062	-3.1841e+01
5838.50	-1.04101	-3.1870e+01
5838.70	-1.04101	-3.1949e+01
